NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,159323.21,euro,7,2020
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,158460.02,euro,8,2020
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,103767.01,euro,9,2020
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,143581.75,euro,10,2020
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,170446.18,euro,11,2020
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,168199.86,euro,12,2020
CALABRA MACERI & SERVIZI SPA,01668030784,01668030784,BIOMETANO,BMT_10056_I,1605318.39,euro,7,2020
CALABRA MACERI & SERVIZI SPA,01668030784,01668030784,BIOMETANO,BMT_10056_I,330405.95,euro,9,2020
CALABRA MACERI & SERVIZI SPA,01668030784,01668030784,BIOMETANO,BMT_10056_I,572567.14,euro,12,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,1582283.14,euro,6,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,198608.8,euro,7,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,229158.78,euro,8,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,189093.51,euro,9,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,144369.77,euro,10,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,154644.91,euro,11,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,203322.25,euro,12,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,56928.7,euro,1,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,67774.08,euro,2,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,39434.49,euro,3,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,67627.36,euro,4,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,48649.19,euro,5,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,52348.49,euro,6,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,42104.69,euro,7,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,35085.48,euro,8,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,27371.78,euro,9,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,22385.29,euro,10,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,30461.14,euro,11,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,54302.48,euro,12,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,1202168.62,euro,5,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,645501.61,euro,6,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,243986.41,euro,7,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,213527.62,euro,8,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,189927.18,euro,9,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,195028.25,euro,10,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,149843.78,euro,11,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,207533.74,euro,12,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,38450.72,euro,1,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,46322.43,euro,2,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,42308.07,euro,3,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,44696.77,euro,4,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,38809.19,euro,5,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,34363.62,euro,6,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,36183.59,euro,7,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,23164.01,euro,8,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,19386.96,euro,9,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,20968.55,euro,10,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,20676.35,euro,11,2020
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,38757.11,euro,12,2020
DP LUBRIFICANTI SPA,02575570920,02575570920,BIOMETANO,BMT_10037,616146.94,euro,3,2020
DP LUBRIFICANTI SPA,02575570920,02575570920,BIOMETANO,BMT_10037,1127.83,euro,7,2020
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10034,220265.14,euro,3,2020
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10034,21757.89,euro,7,2020
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10051,192731.99,euro,3,2020
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10051,250992.75,euro,7,2020
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10053,322584.21,euro,3,2020
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10053,1130.5,euro,7,2020
ENI S.P.A.,00484960588,00905811006,BIOMETANO,BMT_10063,188589.09,euro,8,2020
ENI S.P.A.,00484960588,00905811006,BIOMETANO,BMT_10076,12696.95,euro,8,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,10533.51,euro,6,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,8590.76,euro,7,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,5828.9,euro,8,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,6638.34,euro,9,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,7458.42,euro,10,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,10399.72,euro,11,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,14789.28,euro,12,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,314743.84,euro,10,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,74965.1,euro,11,2020
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,79042.62,euro,12,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,380828.64,euro,1,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,327185.94,euro,2,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,400100.4,euro,3,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,354006.04,euro,4,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,396180.5,euro,5,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,375179.17,euro,6,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,436661.91,euro,7,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,775067.1,euro,9,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,355150.21,euro,10,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,325161.33,euro,11,2020
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,398959.05,euro,12,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,52638.63,euro,4,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,30215.84,euro,5,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,30011.67,euro,6,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,23588.67,euro,7,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,19099.23,euro,8,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,18041.4,euro,9,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,23435.15,euro,10,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,31180.24,euro,11,2020
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,48421.53,euro,12,2020
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,148495.36,euro,8,2020
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,129230.35,euro,9,2020
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,146861.92,euro,10,2020
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,224431.44,euro,11,2020
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,202794.67,euro,12,2020
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,10528.68,euro,11,2020
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,16559.73,euro,12,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1921003.98,euro,1,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1851329.51,euro,2,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1862306.68,euro,3,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,2069709.09,euro,4,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,2020297.95,euro,5,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1919772.61,euro,6,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,2061355.79,euro,7,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1804868.9,euro,8,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,2082080.05,euro,9,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,2133167.5,euro,10,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1890279.9,euro,11,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1939728.49,euro,12,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,414703.2,euro,1,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,480430.85,euro,2,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,449115.29,euro,3,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,450069.89,euro,4,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,346712.92,euro,5,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,312256.01,euro,6,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,327998.75,euro,7,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,193492.62,euro,8,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,209566.91,euro,9,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,230052.81,euro,10,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,260995.09,euro,11,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,363340.37,euro,12,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10106_R,158182.73,euro,11,2020
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10106_R,266360.8,euro,12,2020
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10036,180055.65,euro,7,2020
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10052,867665.86,euro,3,2020
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10052,95978.47,euro,7,2020
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10055,292324.15,euro,7,2020
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10070,352233.81,euro,1,2020
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10070,8557.53,euro,3,2020
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10079,1372936.46,euro,3,2020
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10079,4609.34,euro,7,2020
SABIO FUELS SRL,03469340362,03469340362,BIOMETANO,BMT_10038,484479.62,euro,6,2020
SABIO FUELS SRL,03469340362,03469340362,BIOMETANO,BMT_10038,32069.16,euro,7,2020
SMA TORINO S.P.A.,07937540016,07937540016,BIOMETANO,BMT_10087,6899.23,euro,9,2020
SMA TORINO S.P.A.,07937540016,07937540016,BIOMETANO,BMT_10087,16402.07,euro,10,2020
SMA TORINO S.P.A.,07937540016,07937540016,BIOMETANO,BMT_10087,31157.73,euro,11,2020
SMA TORINO S.P.A.,07937540016,07937540016,BIOMETANO,BMT_10087,44901.29,euro,12,2020
