NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
DP LUBRIFICANTI SPA,02575570920,02575570920,BIOMETANO,BMT_10037,408381.92,euro,12,2019
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10034,2060147.15,euro,4,2019
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10034,530613.27,euro,9,2019
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10034,41412.83,euro,11,2019
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10034,1723738.25,euro,12,2019
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10051,5242702.82,euro,9,2019
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10051,19464.77,euro,12,2019
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,2011339.69,euro,11,2019
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,384846.59,euro,12,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_0005,1752494.67,euro,1,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1652082.77,euro,4,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1484529.66,euro,5,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1794471.74,euro,6,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1696855.55,euro,7,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1833702.84,euro,8,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1678557.12,euro,9,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,2058093.18,euro,10,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1469952.05,euro,11,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_I,1756536.9,euro,12,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,667740.93,euro,4,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,510115.65,euro,5,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,543575.94,euro,6,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,527129.34,euro,7,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,529151.56,euro,8,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,434906.48,euro,9,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,395237.08,euro,10,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,292091.94,euro,11,2019
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_10024_R,358094.08,euro,12,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10036,8613324.01,euro,4,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10036,4414754.49,euro,8,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10036,3182967.74,euro,9,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10036,173143.99,euro,11,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10036,956384.7,euro,12,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10044,918436.32,euro,4,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10044,18462.3,euro,11,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10044,936171.32,euro,12,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10049,284601.31,euro,4,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10049,5721.02,euro,11,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10049,367955.57,euro,12,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10052,555690.27,euro,8,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10052,2021961.23,euro,9,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10052,2656166.02,euro,12,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10055,6438632.09,euro,9,2019
Masol Continental Biofuel S.r.l.,08293900968,08293900968,BIOMETANO,BMT_10055,5273028.71,euro,12,2019
SABIO FUELS SRL,03469340362,03469340362,BIOMETANO,BMT_10038,861674.22,euro,7,2019
SABIO FUELS SRL,03469340362,03469340362,BIOMETANO,BMT_10038,676718.65,euro,9,2019
SABIO FUELS SRL,03469340362,03469340362,BIOMETANO,BMT_10038,15661.33,euro,11,2019
SABIO FUELS SRL,03469340362,03469340362,BIOMETANO,BMT_10038,98071.5,euro,12,2019
