NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,217551.2,euro,1,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,198454.28,euro,2,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,194710.12,euro,3,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,215678.7,euro,4,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,234026.37,euro,5,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,247881.06,euro,6,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,4952645.68,euro,7,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,1305370.63,euro,8,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,187182.1,euro,1,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,189353.5,euro,2,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,195285.95,euro,3,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,226138.22,euro,4,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,261723.52,euro,5,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,223274.53,euro,6,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,188199.39,euro,7,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,202585.91,euro,8,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,158085.18,euro,1,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,171196.77,euro,2,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,138980.02,euro,3,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,145348.59,euro,4,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,183933.29,euro,5,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,136732.7,euro,6,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,176066.65,euro,7,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,217273.73,euro,8,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,95280.41,euro,1,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,114131.61,euro,2,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,97673.55,euro,3,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,106568.41,euro,4,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,143923.55,euro,5,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,86116.59,euro,6,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,97393.88,euro,7,2025
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,120834,euro,8,2025
CH4 ENERGY SRL,06510780825,06510780825,BIOMETANO,BMT_10160_I,1186220.46,euro,7,2025
CH4 GOTTOLENGO SOCIETA' AGRICOLA SRL,03861930984,03861930984,BIOMETANO,BMT_10278_I,130364.13,euro,1,2025
CH4 GOTTOLENGO SOCIETA' AGRICOLA SRL,03861930984,03861930984,BIOMETANO,BMT_10278_I,116128.78,euro,2,2025
CH4 GOTTOLENGO SOCIETA' AGRICOLA SRL,03861930984,03861930984,BIOMETANO,BMT_10278_I,276087.4,euro,4,2025
CH4 GOTTOLENGO SOCIETA' AGRICOLA SRL,03861930984,03861930984,BIOMETANO,BMT_10278_I,132237.04,euro,5,2025
CH4 GOTTOLENGO SOCIETA' AGRICOLA SRL,03861930984,03861930984,BIOMETANO,BMT_10278_I,143100.68,euro,6,2025
CH4 GOTTOLENGO SOCIETA' AGRICOLA SRL,03861930984,03861930984,BIOMETANO,BMT_10278_I,134485.03,euro,7,2025
CH4 GOTTOLENGO SOCIETA' AGRICOLA SRL,03861930984,03861930984,BIOMETANO,BMT_10278_I,143475.29,euro,8,2025
COOPERATIVA AGRICOLA SPERANZA,01131540013,01131540013,BIOMETANO,BMT_10082_I,251437.85,euro,1,2025
COOPERATIVA AGRICOLA SPERANZA,01131540013,01131540013,BIOMETANO,BMT_10082_I,202723.98,euro,2,2025
COOPERATIVA AGRICOLA SPERANZA,01131540013,01131540013,BIOMETANO,BMT_10082_I,389828.52,euro,3,2025
COOPERATIVA AGRICOLA SPERANZA,01131540013,01131540013,BIOMETANO,BMT_10082_I,225956.9,euro,4,2025
COOPERATIVA AGRICOLA SPERANZA,01131540013,01131540013,BIOMETANO,BMT_10082_I,165252.17,euro,5,2025
COOPERATIVA AGRICOLA SPERANZA,01131540013,01131540013,BIOMETANO,BMT_10082_I,170498.32,euro,6,2025
COOPERATIVA AGRICOLA SPERANZA,01131540013,01131540013,BIOMETANO,BMT_10082_I,220336.23,euro,7,2025
COOPERATIVA AGRICOLA SPERANZA,01131540013,01131540013,BIOMETANO,BMT_10082_I,197477.84,euro,8,2025
CTIP BLU SRL,09881220967,09881220967,BIOMETANO,BMT_10165_I,116878.39,euro,1,2025
CTIP BLU SRL,09881220967,09881220967,BIOMETANO,BMT_10165_I,109011.34,euro,2,2025
CTIP BLU SRL,09881220967,09881220967,BIOMETANO,BMT_10165_I,158459.73,euro,3,2025
CTIP BLU SRL,09881220967,09881220967,BIOMETANO,BMT_10165_I,176066.33,euro,4,2025
CTIP BLU SRL,09881220967,09881220967,BIOMETANO,BMT_10165_I,163329.71,euro,5,2025
CTIP BLU SRL,09881220967,09881220967,BIOMETANO,BMT_10165_I,173069.77,euro,6,2025
CTIP BLU SRL,09881220967,09881220967,BIOMETANO,BMT_10165_I,305306.77,euro,8,2025
DIME SOCIETA' AGRICOLA SRL,04642450169,04642450169,BIOMETANO,BMT_10065_I,267892.43,euro,2,2025
DIME SOCIETA' AGRICOLA SRL,04642450169,04642450169,BIOMETANO,BMT_10065_I,143500.63,euro,3,2025
DIME SOCIETA' AGRICOLA SRL,04642450169,04642450169,BIOMETANO,BMT_10065_I,288874.14,euro,5,2025
DIME SOCIETA' AGRICOLA SRL,04642450169,04642450169,BIOMETANO,BMT_10065_I,174973.01,euro,6,2025
DIME SOCIETA' AGRICOLA SRL,04642450169,04642450169,BIOMETANO,BMT_10065_I,161110.04,euro,7,2025
DISTILLERIA BARTIN S.R.L.,05007350720,05007350720,BIOMETANO,BMT_10303_I,762286.53,euro,2,2025
DISTILLERIA BARTIN S.R.L.,05007350720,05007350720,BIOMETANO,BMT_10303_I,85410.88,euro,3,2025
DISTILLERIA BARTIN S.R.L.,05007350720,05007350720,BIOMETANO,BMT_10303_I,118794.38,euro,4,2025
DISTILLERIA BARTIN S.R.L.,05007350720,05007350720,BIOMETANO,BMT_10303_I,104141.62,euro,5,2025
DISTILLERIA BARTIN S.R.L.,05007350720,05007350720,BIOMETANO,BMT_10303_I,162580.52,euro,6,2025
DISTILLERIA BARTIN S.R.L.,05007350720,05007350720,BIOMETANO,BMT_10303_I,165952.13,euro,7,2025
DISTILLERIA BARTIN S.R.L.,05007350720,05007350720,BIOMETANO,BMT_10303_I,121373.66,euro,8,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_I,607242.23,euro,3,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_I,161082.08,euro,4,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_I,161831.3,euro,5,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_I,186930.24,euro,6,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_I,174567.95,euro,7,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_I,165577.37,euro,8,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_R,91440.2,euro,1,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_R,105982.17,euro,2,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_R,139124.04,euro,3,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_R,118177.92,euro,4,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_R,126644.06,euro,5,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_R,117869.7,euro,6,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_R,96694.76,euro,7,2025
DISTILLERIE BONOLLO UMBERTO SPA,00222760282,00222760282,BIOMETANO,BMT_10242_R,92180.24,euro,8,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_I,283579.65,euro,1,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_I,295941.47,euro,2,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_I,176815.71,euro,3,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_I,188803.23,euro,4,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_I,215025.78,euro,5,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_I,155463.18,euro,6,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_I,13860.71,euro,7,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_R,170732.87,euro,1,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_R,197562.14,euro,2,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_R,124157.44,euro,3,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_R,138484.27,euro,4,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_R,168322.39,euro,5,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_R,97934.59,euro,6,2025
DISTILLERIE MAZZARI SPA,00454950395,00454950395,BIOMETANO,BMT_10110_R,7588.45,euro,7,2025
EAL COMPOST SRL,12220770155,12220770155,BIOMETANO,BMT_10192_I,349136.3,euro,3,2025
EAL COMPOST SRL,12220770155,12220770155,BIOMETANO,BMT_10192_I,148345.51,euro,4,2025
EAL COMPOST SRL,12220770155,12220770155,BIOMETANO,BMT_10192_I,351009.26,euro,6,2025
EAL COMPOST SRL,12220770155,12220770155,BIOMETANO,BMT_10192_I,196669.98,euro,8,2025
EASY ENERGIA AMBIENTE SRL,02671220594,02671220594,BIOMETANO,BMT_10104_I,116878.3,euro,1,2025
EASY ENERGIA AMBIENTE SRL,02671220594,02671220594,BIOMETANO,BMT_10104_I,240874.1,euro,3,2025
EASY ENERGIA AMBIENTE SRL,02671220594,02671220594,BIOMETANO,BMT_10104_I,150218.41,euro,4,2025
EASY ENERGIA AMBIENTE SRL,02671220594,02671220594,BIOMETANO,BMT_10104_I,142351.73,euro,5,2025
EASY ENERGIA AMBIENTE SRL,02671220594,02671220594,BIOMETANO,BMT_10104_I,146097.85,euro,6,2025
EASY ENERGIA AMBIENTE SRL,02671220594,02671220594,BIOMETANO,BMT_10104_I,154713.85,euro,7,2025
EASY ENERGIA AMBIENTE SRL,02671220594,02671220594,BIOMETANO,BMT_10104_I,137481.59,euro,8,2025
ECOROSS SRL,01936880788,01936880788,BIOMETANO,BMT_10180_I,99271.62,euro,7,2025
ECOROSS SRL,01936880788,01936880788,BIOMETANO,BMT_10180_R,88267.62,euro,4,2025
ECOROSS SRL,01936880788,01936880788,BIOMETANO,BMT_10180_R,14760.8,euro,5,2025
ECOROSS SRL,01936880788,01936880788,BIOMETANO,BMT_10180_R,61848.77,euro,6,2025
ECOROSS SRL,01936880788,01936880788,BIOMETANO,BMT_10180_R,66667.44,euro,7,2025
ECOROSS SRL,01936880788,01936880788,BIOMETANO,BMT_10180_R,52128.27,euro,8,2025
EDISON NEXT ENVIRONMENT S.R.L.,11716780017,11716780017,BIOMETANO,BMT_10247_I,1114086.27,euro,6,2025
EDISON NEXT ENVIRONMENT S.R.L.,11716780017,11716780017,BIOMETANO,BMT_10247_I,333657.1,euro,7,2025
EDISON NEXT ENVIRONMENT S.R.L.,11716780017,11716780017,BIOMETANO,BMT_10251_I,327363.75,euro,6,2025
EDISON NEXT ENVIRONMENT S.R.L.,11716780017,11716780017,BIOMETANO,BMT_10251_I,137607.61,euro,7,2025
EDISON NEXT ENVIRONMENT S.R.L.,11716780017,11716780017,BIOMETANO,BMT_10251_I,58823.92,euro,8,2025
EN ERGON S.R.L.,02459720427,02459720427,BIOMETANO,BMT_10096_I,97416.74,euro,1,2025
EN ERGON S.R.L.,02459720427,02459720427,BIOMETANO,BMT_10096_I,101538.2,euro,2,2025
EN ERGON S.R.L.,02459720427,02459720427,BIOMETANO,BMT_10096_I,119897.58,euro,3,2025
EN ERGON S.R.L.,02459720427,02459720427,BIOMETANO,BMT_10096_I,121021.61,euro,4,2025
EN ERGON S.R.L.,02459720427,02459720427,BIOMETANO,BMT_10096_I,86176.29,euro,5,2025
EN ERGON S.R.L.,02459720427,02459720427,BIOMETANO,BMT_10096_I,29599.7,euro,6,2025
EN ERGON S.R.L.,02459720427,02459720427,BIOMETANO,BMT_10096_I,100039.67,euro,7,2025
EN ERGON S.R.L.,02459720427,02459720427,BIOMETANO,BMT_10096_I,77558.82,euro,8,2025
ENERGIA VERDE FONTANELLA SOCIETA' AGRICOLA SRL,04343310167,04343310167,BIOMETANO,BMT_10091_I,50206.48,euro,2,2025
ENERGIA VERDE FONTANELLA SOCIETA' AGRICOLA SRL,04343310167,04343310167,BIOMETANO,BMT_10091_I,218810,euro,5,2025
ENERGIA VERDE FONTANELLA SOCIETA' AGRICOLA SRL,04343310167,04343310167,BIOMETANO,BMT_10091_I,45710.06,euro,6,2025
ENERGIA VERDE FONTANELLA SOCIETA' AGRICOLA SRL,04343310167,04343310167,BIOMETANO,BMT_10091_I,122518.91,euro,7,2025
ENERGIA VERDE FONTANELLA SOCIETA' AGRICOLA SRL,04343310167,04343310167,BIOMETANO,BMT_10091_I,91420.81,euro,8,2025
ENERGIA VERDE TRUCCAZZANO SOCIETA' AGRICOLA SRL,04178760163,04178760163,BIOMETANO,BMT_10059_I,66672.99,euro,1,2025
ENERGIA VERDE TRUCCAZZANO SOCIETA' AGRICOLA SRL,04178760163,04178760163,BIOMETANO,BMT_10059_I,8992.14,euro,4,2025
ENERGIA VERDE TRUCCAZZANO SOCIETA' AGRICOLA SRL,04178760163,04178760163,BIOMETANO,BMT_10059_I,344326.79,euro,6,2025
ENERSI SICILIA SRL,01554040558,01554040558,BIOMETANO,BMT_010157_I,533227.51,euro,1,2025
ENERSI SICILIA SRL,01554040558,01554040558,BIOMETANO,BMT_010157_I,600603.51,euro,6,2025
ENIBIOCH4IN QUADRUVIUM - S.R.L. SOCIETA' AGRICOLA,02489380309,02489380309,BIOMETANO,BMT_10205_I,663949.51,euro,4,2025
ENIBIOCH4IN QUADRUVIUM - S.R.L. SOCIETA' AGRICOLA,02489380309,02489380309,BIOMETANO,BMT_10205_I,285974.57,euro,5,2025
ENIBIOCH4IN QUADRUVIUM - S.R.L. SOCIETA' AGRICOLA,02489380309,02489380309,BIOMETANO,BMT_10205_I,236349.03,euro,7,2025
ENIBIOCH4IN QUADRUVIUM - S.R.L. SOCIETA' AGRICOLA,02489380309,02489380309,BIOMETANO,BMT_10205_I,74163.33,euro,8,2025
ETRA SPA,03278040245,03278040245,BIOMETANO,BMT_010348_I,323864.92,euro,1,2025
ETRA SPA,03278040245,03278040245,BIOMETANO,BMT_010348_I,169355.27,euro,2,2025
ETRA SPA,03278040245,03278040245,BIOMETANO,BMT_010348_I,192210.75,euro,3,2025
ETRA SPA,03278040245,03278040245,BIOMETANO,BMT_010348_I,362315.59,euro,4,2025
ETRA SPA,03278040245,03278040245,BIOMETANO,BMT_010348_I,183218.43,euro,5,2025
ETRA SPA,03278040245,03278040245,BIOMETANO,BMT_010348_I,574759.05,euro,8,2025
FERTILIS S.R.L.,03590110791,03590110791,BIOMETANO,BMT_10145_I,631217.18,euro,6,2025
FERTILIS S.R.L.,03590110791,03590110791,BIOMETANO,BMT_10145_I,672424.47,euro,7,2025
FERTITALIA SRL,02617010232,02617010232,BIOMETANO,BMT_10268_I,176815.73,euro,1,2025
FERTITALIA SRL,02617010232,02617010232,BIOMETANO,BMT_10268_I,204536.72,euro,2,2025
FERTITALIA SRL,02617010232,02617010232,BIOMETANO,BMT_10268_I,173444.34,euro,3,2025
FERTITALIA SRL,02617010232,02617010232,BIOMETANO,BMT_10268_I,8990.56,euro,4,2025
FERTITALIA SRL,02617010232,02617010232,BIOMETANO,BMT_10268_R,10652.1,euro,1,2025
FERTITALIA SRL,02617010232,02617010232,BIOMETANO,BMT_10268_R,13657.02,euro,2,2025
FERTITALIA SRL,02617010232,02617010232,BIOMETANO,BMT_10268_R,12171.71,euro,3,2025
FERTITALIA SRL,02617010232,02617010232,BIOMETANO,BMT_10268_R,664.48,euro,4,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,136357.97,euro,1,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,127367.41,euro,2,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,395962.35,euro,5,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,142726.1,euro,6,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,136732.33,euro,7,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,142351.73,euro,8,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_R,82105.27,euro,1,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_R,84906.63,euro,2,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_R,292317.69,euro,5,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_R,90109.54,euro,6,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_R,75783.06,euro,7,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_R,79168.74,euro,8,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_I,38210.31,euro,1,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_I,41581.67,euro,2,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_I,207908.08,euro,5,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_I,54318.47,euro,6,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_I,34838.53,euro,7,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_I,46077.08,euro,8,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_R,22940.32,euro,1,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_R,27749.79,euro,2,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_R,153609.15,euro,5,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_R,34213.34,euro,6,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_R,19368.3,euro,7,2025
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10187_R,25590.77,euro,8,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_I,124370.27,euro,1,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_I,188428.8,euro,2,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_I,224765.63,euro,3,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_I,219895.82,euro,4,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_I,131862.64,euro,5,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_I,169323.61,euro,6,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_I,192174.77,euro,7,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_I,186930.12,euro,8,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_R,74999.2,euro,1,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_R,125636.34,euro,2,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_R,157903,euro,3,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_R,161285.04,euro,4,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_R,103124.45,euro,5,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_R,106752.85,euro,6,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_R,106356.38,euro,7,2025
GAIA SPA,01356080059,01356080059,BIOMETANO,BMT_10100_R,104069.43,euro,8,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_010162_R,87196.33,euro,1,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_010162_R,70185.65,euro,2,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_010162_R,212880.71,euro,4,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_010162_R,110093.96,euro,5,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_010162_R,99751.69,euro,6,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_010162_R,81326.16,euro,7,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_010162_R,84936.39,euro,8,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_10162_I,144599.16,euro,1,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_10162_I,105265.4,euro,2,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_10162_I,296690.98,euro,4,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_10162_I,157938.51,euro,6,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_10162_I,287846.89,euro,7,2025
GAMBARESCA SOCIETA' AGRICOLA SRL,03003280215,03003280215,BIOMETANO,BMT_10162_I,152465.95,euro,8,2025
GREEN POWER MARCALLESE S.R.L.,07110400962,07110400962,BIOMETANO,BMT_10207_I,54318.4,euro,1,2025
GREEN POWER MARCALLESE S.R.L.,07110400962,07110400962,BIOMETANO,BMT_10207_I,73049.03,euro,2,2025
GREEN POWER MARCALLESE S.R.L.,07110400962,07110400962,BIOMETANO,BMT_10207_I,73423.4,euro,3,2025
GREEN POWER MARCALLESE S.R.L.,07110400962,07110400962,BIOMETANO,BMT_10207_I,72674.08,euro,4,2025
GREEN POWER MARCALLESE S.R.L.,07110400962,07110400962,BIOMETANO,BMT_10207_I,52819.95,euro,5,2025
GREEN POWER MARCALLESE S.R.L.,07110400962,07110400962,BIOMETANO,BMT_10207_I,128865.65,euro,6,2025
GREEN POWER MARCALLESE S.R.L.,07110400962,07110400962,BIOMETANO,BMT_10207_I,123995.85,euro,7,2025
GREEN POWER MARCALLESE S.R.L.,07110400962,07110400962,BIOMETANO,BMT_10207_I,152091.38,euro,8,2025
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,394463.99,euro,1,2025
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,817772.77,euro,3,2025
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,352882.4,euro,4,2025
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,294068.68,euro,5,2025
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,410197.5,euro,6,2025
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,440915.6,euro,7,2025
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,446159.98,euro,8,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_I,249490.12,euro,1,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_I,499729.17,euro,3,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_I,288074.9,euro,4,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_I,248740.7,euro,5,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_I,291820.87,euro,6,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_I,277960.32,euro,7,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_I,243496.18,euro,8,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10189_I,215775.19,euro,1,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10189_I,214651.14,euro,2,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10189_I,182809.31,euro,3,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10189_I,182060.25,euro,4,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10189_I,209032,euro,5,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10189_I,234880.39,euro,6,2025
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10189_I,162580.7,euro,7,2025
