NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_I,119523.07,euro,5,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_I,140505.02,euro,6,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_I,114577.83,euro,7,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_I,29599.75,euro,8,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_I,26227.66,euro,9,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_I,27726.34,euro,10,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,22965.75,euro,1,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,30200.71,euro,2,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,29472.58,euro,3,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,34318.23,euro,4,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,35158.18,euro,5,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,42346.65,euro,6,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,39667.5,euro,7,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,12353.46,euro,8,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,12149.75,euro,9,2021
AIMAG SPA,00664670361,00664670361,BIOMETANO,BMT_10060_R,16093.23,euro,10,2021
AMIACQUE S.R.L.,03988160960,03988160960,BIOMETANO,BMT_10045,116422.44,euro,3,2021
AMIACQUE S.R.L.,03988160960,03988160960,BIOMETANO,BMT_10045,46068.93,euro,4,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,19746.18,euro,1,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,19976.34,euro,2,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,30036.07,euro,3,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,35466.21,euro,4,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,24306.65,euro,5,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,32288.36,euro,6,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,38504.67,euro,7,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,44519.59,euro,8,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,44482.55,euro,9,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031,66836.67,euro,10,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031_I,1124952.93,euro,8,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031_I,201914.65,euro,9,2021
ANZIOBIOWASTE S.R.L.,02835040599,02835040599,BIOMETANO,BMT_10031_I,114630.44,euro,10,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,37963.92,euro,1,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,36914.69,euro,2,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,30977.34,euro,3,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,45062.35,euro,4,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,35772.29,euro,5,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,47425.13,euro,6,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,48030.7,euro,7,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,64156.04,euro,8,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,70224.04,euro,9,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025,94419,euro,10,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,167192.09,euro,1,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,160707.45,euro,2,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,115005.31,euro,3,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,139354.68,euro,4,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,121373.58,euro,5,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,162446.09,euro,6,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,135234.07,euro,7,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,304557.45,euro,9,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10025_I,162205.83,euro,10,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,16678.9,euro,2,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,45544.4,euro,3,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,67034.81,euro,4,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,47055.19,euro,5,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,58236.32,euro,6,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,61104.01,euro,7,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,78750.44,euro,8,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,62596.81,euro,9,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,105171.87,euro,10,2021
ASJA AMBIENTE ITALIA SPA,06824320011,06824320011,BIOMETANO,BMT_10068_R,122948.43,euro,11,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_I,992341.23,euro,9,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_I,128116.44,euro,10,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_I,131487.84,euro,11,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_I,129240.21,euro,12,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,28233.99,euro,2,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,34046.95,euro,3,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,40649.77,euro,4,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,32779.06,euro,5,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,38737,euro,6,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,45151.06,euro,7,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,54753.72,euro,8,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,56881.55,euro,9,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,76194.37,euro,10,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,92058.25,euro,11,2021
BIO VEROLA SOCIETA' AGRICOLA SRL,03003290214,03003290214,BIOMETANO,BMT_10084_R,134456.61,euro,12,2021
BIOMAN S.P.A.,02601751205,02601751205,BIOMETANO,BMT_10118_I,3141850.51,euro,7,2021
BIOMAN S.P.A.,02601751205,02601751205,BIOMETANO,BMT_10118_I,741727.1,euro,8,2021
BIOMAN S.P.A.,02601751205,02601751205,BIOMETANO,BMT_10118_I,149094.78,euro,10,2021
CALABRA MACERI & SERVIZI SPA,01668030784,01668030784,BIOMETANO,BMT_10056_I,765326.82,euro,4,2021
CALABRA MACERI & SERVIZI SPA,01668030784,01668030784,BIOMETANO,BMT_10056_I,784904.97,euro,8,2021
CALABRA MACERI & SERVIZI SPA,01668030784,01668030784,BIOMETANO,BMT_10056_I,830509.45,euro,11,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,236930.92,euro,1,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,226912.3,euro,2,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,217925.44,euro,3,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,191714.35,euro,4,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,247506.54,euro,5,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,272809.41,euro,6,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,186846.59,euro,7,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,157640.47,euro,8,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,220172.03,euro,9,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,169248.18,euro,10,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,141913.41,euro,11,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_I,159137.89,euro,12,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,75647.7,euro,1,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,74337.12,euro,2,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,83953.79,euro,3,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,87688.76,euro,4,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,104691.98,euro,5,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,115120.83,euro,6,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,94895.36,euro,7,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,94344.21,euro,8,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,145139.49,euro,9,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,140335.02,euro,10,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,141843.86,euro,11,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10022_R,236855.6,euro,12,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,132237.33,euro,1,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,126992.71,euro,2,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,151716.77,euro,3,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,180561.92,euro,4,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,230384.96,euro,5,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,313109.24,euro,6,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,221769.07,euro,7,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,173070.04,euro,8,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,215400.34,euro,9,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,259979.2,euro,10,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,244994.49,euro,11,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_I,202663.79,euro,12,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,29568.65,euro,1,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,28964.92,euro,2,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,40680.33,euro,3,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,58142.74,euro,4,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,67894.24,euro,5,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,92797.77,euro,6,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,78370.08,euro,7,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,72374.14,euro,8,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,99991.93,euro,9,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,151172.86,euro,10,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,171442.99,euro,11,2021
CAVIRO EXTRA S.P.A.,02274140397,02274140397,BIOMETANO,BMT_10023_R,210840.56,euro,12,2021
DP LUBRIFICANTI SPA,02575570920,02575570920,BIOMETANO,BMT_10037,3399.41,euro,7,2021
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10034,129263.92,euro,6,2021
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10051,18891.78,euro,6,2021
ECO FOX S.R.L.,02266110697,02266110697,BIOMETANO,BMT_10053,1072.91,euro,6,2021
ENI S.P.A.,00484960588,00905811006,BIOMETANO,BMT_10063,272216.86,euro,7,2021
ENI S.P.A.,00484960588,00905811006,BIOMETANO,BMT_10076,61852.65,euro,7,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,15822.43,euro,1,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,16457.5,euro,2,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,20656.71,euro,3,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,33679.06,euro,4,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,28318.48,euro,5,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,33374,euro,6,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,36083.04,euro,7,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,44151.76,euro,8,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,48501.35,euro,9,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,64701.4,euro,10,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,81040.45,euro,11,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071,121948.14,euro,12,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,69260.24,euro,1,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,71550.3,euro,2,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,76420.19,euro,3,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,104141.38,euro,4,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,95899.93,euro,5,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,111565.97,euro,6,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,101519.13,euro,7,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,105640.03,euro,8,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,104516.07,euro,9,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,111259.08,euro,10,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,115754.18,euro,11,2021
FOGLIA UMBERTO SRL,00941070435,00941070435,BIOMETANO,BMT_10071_I,117252.76,euro,12,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,408237.58,euro,1,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,410946.7,euro,2,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,404953.1,euro,3,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,401581.4,euro,4,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,358501.4,euro,5,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,390717.74,euro,6,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,444993.09,euro,7,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,414318.28,euro,8,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,374235.03,euro,9,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,383600.15,euro,10,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,447658.49,euro,11,2021
HERAMBIENTE SPA,02175430392,02175430392,BIOMETANO,BMT_10030,355504.67,euro,12,2021
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_R,139193.45,euro,11,2021
IREN AMBIENTE S.P.A.,01591110356,01591110356,BIOMETANO,BMT_10101_R,225315.37,euro,12,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,52635.96,euro,1,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,43247.48,euro,2,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,57141.02,euro,3,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,66038.88,euro,4,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,64085.02,euro,5,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,73671.97,euro,6,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,88960.8,euro,7,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,103289.82,euro,8,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,116042.35,euro,9,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,145775.16,euro,10,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,191977.08,euro,11,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067,273672.06,euro,12,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,2058386.53,euro,1,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,188428.77,euro,2,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,212028.97,euro,3,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,205660.65,euro,4,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,217271.25,euro,5,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,244622.41,euro,6,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,255949.06,euro,7,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,247242.24,euro,8,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,250613.84,euro,9,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,250988.33,euro,10,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,275338.22,euro,11,2021
LA CASTELLANA SRL,11880890154,11880890154,BIOMETANO,BMT_10067_I,263725.11,euro,12,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,176348.09,euro,1,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,223641.91,euro,2,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,218771.83,euro,3,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,220645.13,euro,4,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,191425.57,euro,5,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,206551.55,euro,6,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,210905.17,euro,7,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,123621.16,euro,8,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,154339.16,euro,9,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,210905.27,euro,10,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,186180.93,euro,11,2021
MASERATI ENERGIA SRL,01722820337,01722820337,BIOMETANO,BMT_10047,186180.9,euro,12,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,20248.27,euro,1,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,20215.45,euro,2,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,20320.62,euro,3,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,31452.81,euro,4,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,28878.43,euro,5,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,41320.74,euro,6,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,52506.86,euro,7,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,48176.06,euro,8,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,44439.44,euro,9,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,5202.57,euro,10,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,56324.8,euro,11,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057,138248.91,euro,12,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057_I,753714.74,euro,6,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057_I,146472.47,euro,7,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057_I,116503.65,euro,8,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057_I,95900.23,euro,9,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057_I,8990.68,euro,10,2021
MATER-BIOTECH SPA,02301900037,02301900037,BIOMETANO,BMT_10057_I,80541.04,euro,11,2021
