NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_0005,2779555.46,euro,6,2018
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_0005,2385272.24,euro,7,2018
MONTELLO S.P.A.,01078620166,01078620166,BIOMETANO,BMT_0005,2245963.14,euro,9,2018
