NOMINATIVO_DEL_SOGGETTO_BENEFICIARIO,CODICE_FISCALE_DEL_SOGGETTO_BENEFICIARIO,PARTITA_IVA_DEL_SOGGETTO_BENEFICIARIO,CATEGORIA,ATTO_DI_CONCESSIONE,IMPORTO_EROGATO,UNITA_DI_MISURA,MESE_DI_EROGAZIONE,ANNO_DI_EROGAZIONE
SARLUX SRL,02093140925,02093140925,CIP 6/92,CIP000445,31716657.84,euro,1,2021
SARLUX SRL,02093140925,02093140925,CIP 6/92,CIP000445,32279091.08,euro,2,2021
SARLUX SRL,02093140925,02093140925,CIP 6/92,CIP000445,25391046.47,euro,3,2021
SARLUX SRL,02093140925,02093140925,CIP 6/92,CIP000445,10493452.29,euro,4,2021
SARLUX SRL,02093140925,02093140925,CIP 6/92,CIP000445,11785819.05,euro,5,2021
SARLUX SRL,02093140925,02093140925,CIP 6/92,CIP000445,13412575.4,euro,6,2021
